4893,181,1741,145
4902,39,2273,39
4904,1020,230,499
4913,14,1298,7
4916,103,861,83
4927,25,297,16
4931,5,297,5
4936,344,870,257
4945,11,1364,9
4977,33,33,33
4986,1,587,1
4988,3,336,3
5001,2,1288,1
5002,1,1741,1
5027,56,33,52
5029,11,2489,6
5030,202,1741,115
5039,75,2933,56
5047,82,195,45
5091,47,747,26
5093,1,601,1
5103,20,33,16
5107,187,2260,73
5112,18,1299,9
5117,22,236,16
5128,21,949,14
5131,4,1299,3
5134,1,33,1
5149,645,1154,286
5171,38,195,17
5191,1,33,1
5212,109,585,92
5215,106,195,73
5227,4,862,2
5233,1,33,1
5236,15,195,15
5240,1,195,1
5243,1,1038,1
5250,69,2924,41
5253,5,1741,4
5256,5,1741,5
5267,40,195,33
5277,140,784,111
5295,225,1741,106
5300,1,1563,1
5308,6,33,2
5331,5,33,3
5334,6,398,6
5348,140,861,57
5356,13,1741,6
5357,24,1747,24
5362,1,398,1
5374,149,2942,77
5378,6,924,5
5409,54,601,24
5413,560,1741,486
5457,3,50,2
5489,2,1741,2
5497,47,195,13
5500,15,1747,9
5504,22,195,8
5508,9,33,9
5517,101,861,61
5518,4,2799,2
5524,1,764,1
5532,4,33,4
5537,1,146,1
5601,7,1544,4
5605,65,1021,63
5608,4,2550,3
5618,1,1741,1
5622,14,583,10
5628,148,217,114
5649,178,1741,174
5651,32,1747,15
5652,2,1298,1
5672,15,195,8
5681,1,1741,1
5684,2,1741,2
5696,135,398,128
5699,6,1741,6
5711,19,1741,19
5714,58,1741,32
5737,26,1741,9
5751,11,1341,9
5758,145,297,47
5813,6,1741,2
5814,17,1741,16
5827,106,2613,75
5841,35,1298,26
5879,2,1741,2
5893,1,1325,1
5908,181,2079,68
5909,20,861,8
5934,126,35,78
5943,9,1741,4
5973,238,2078,213
5975,57,195,53
5976,20,601,20
5984,61,1747,31
5997,46,236,41
6020,75,1325,48
6021,1,1741,1
6031,2,195,2
6080,10,2271,10
6106,8,1615,8
6108,1,65,1
6118,2,195,2
6125,26,3150,13
6130,2,861,1
6132,9,1299,3
6136,56,1747,17
6140,16,1741,6
6159,1,187,1
6170,10,319,6
6177,3,2942,2
6193,41,1747,18
6210,83,305,73
6217,215,1261,111
6245,4,195,2
6284,16,1160,11
6301,8,396,4
6325,1,1426,1
6328,5,899,4
6359,23,1261,23
6417,14,45,9
6420,30,297,11
6423,7,583,3
6427,2,195,2
6436,6,535,5
6442,19,1747,12
6480,2,195,1
6504,6,535,6
6512,16,1299,8
6547,69,1299,34
6587,31,1741,12
6592,52,1741,25
6593,9,1741,9
6600,12,195,12
6607,55,1741,29
6631,276,195,205
6657,49,45,23
6664,12,1741,7
6665,1,45,1
6709,31,1183,14
6721,15,1741,5
6735,95,949,38
6760,13,1741,13
6779,8,2402,3
6797,34,33,26
6837,17,33,10
6853,49,197,31
6868,3,471,2
6872,7,1240,4
6882,11,1371,5
6904,7,1298,7
6906,10,1741,7
6926,9,2826,8
6940,2,1747,2
6948,1,1741,1
6966,33,1615,25
6968,149,195,62
6973,149,396,149
7001,13,1741,12
7083,2,551,2
7085,7,50,5
7090,230,861,90
7096,250,1263,184
7122,98,937,61
7166,20,1741,15
7173,2,535,1
7174,5,45,2
7185,18,949,13
7251,3,1741,2
7252,20,984,5
7265,25,1299,14
7312,29,1741,18
7358,2,374,2
7384,402,861,267
7385,8,353,3
7395,2,471,2
7450,13,397,7
7454,4,2549,2
7459,37,2490,27
7482,1349,949,707
7493,275,949,118
7512,22,1299,10
7533,50,51,38
7535,25,405,13
7543,158,217,90
7558,53,185,48
7567,2,2854,1
7578,662,764,381
7581,1,195,1
7610,30,2152,5
7640,2,585,2
7654,58,923,39
7664,9,33,9
7666,79,195,43
7670,44,1549,17
7673,4,861,3
7696,7,1741,6
7698,10,969,8
7738,209,1741,135
7744,40,236,26
7755,102,45,47
7800,96,64,24
7801,14,1741,6
7819,191,374,119
7821,16,146,6
7833,4,2363,1
7846,1,33,1
7848,1,3154,1
8180,10,585,3
8251,2,297,1
8252,4,1747,4
8258,10,396,10
8264,24,1741,22
8266,6,185,6
8273,210,471,116
8279,6,1747,2
8281,2,374,2
8286,40,551,14
8291,29,1741,17
8325,5,870,5
8373,3,1298,1
8381,15,1747,15
8412,171,1261,139
8491,127,398,19
8493,4,1741,2
8508,138,1544,121
8520,3,535,2
8555,3,217,2
8557,8,33,8
8559,1,585,1
8595,4,1741,3
8610,51,236,9
8612,14,1741,12
8620,17,1741,6
8633,5,882,5
8708,36,195,19
8722,6,2799,4
8739,107,870,65
8877,8,236,4
8881,49,195,21
8882,12,471,4
8888,4,861,3
8892,47,405,26
8905,215,2145,77
