48133,78,151
51840,881,1673
28145,384,897
18105,1738,2903
54073,40,83
55069,205,386
35025,727,1715
29065,48,81
41049,112,301
51069,1722,3442
19129,213,439
24041,513,951
28137,463,1124
53047,410,820
17093,3367,7207
53057,2022,3776
26045,2754,5074
18061,616,1204
39131,273,594
20151,20,37
27143,160,340
54005,146,305
31101,22,52
48507,90,214
19109,49,91
39101,572,1163
27025,1251,2376
23009,538,874
39013,545,1028
40121,338,701
17141,746,1420
50013,182,315
45001,296,660
13075,221,496
13073,3104,6965
42047,118,211
38015,1433,2511
54047,34,71
26125,24913,43697
21055,23,50
37033,269,561
06073,54419,97809
17201,2813,5408
42061,361,667
36005,23915,45876
45067,273,600
17089,10330,21454
12065,166,309
19119,73,146
31047,213,443
18103,411,889
48055,916,2111
48457,236,490
06029,7836,18058
12047,96,215
28001,201,427
34003,16655,30816
13051,5081,9665
13297,1769,3990
27127,108,193
21159,46,130
51079,278,564
25007,105,161
36121,490,912
37171,648,1294
19079,125,247
41047,5389,10686
48385,21,46
30013,574,1047
06001,37929,65312
26139,4631,9040
51159,95,206
17065,21,42
17127,67,143
17035,115,225
19051,29,63
21185,1128,2508
26109,214,387
05099,65,157
47051,415,837
01065,169,375
13259,27,55
55027,1441,2669
12129,366,739
06007,2886,5125
20115,104,223
46051,22,45
39011,656,1311
13035,364,863
06049,27,67
21101,417,860
29059,217,487
55107,106,180
31003,37,58
13025,222,507
19091,64,109
53007,1429,2872
51089,556,1189
54031,81,171
20103,1369,3241
42037,651,1115
24029,231,451
56029,207,378
13149,182,436
39021,600,1146
21181,44,91
45021,536,1241
48407,605,1462
39057,3095,5670
35061,882,1921
42115,424,814
29167,352,813
48185,479,1036
48013,811,1853
20077,33,60
48257,3054,6775
16041,106,247
06057,2108,3579
06051,206,332
39077,836,1693
30099,37,72
22075,341,761
01089,4039,8069
05023,290,613
22099,997,2122
02130,23,48
19187,230,401
55093,675,1183
39111,64,131
39047,405,839
16009,63,129
51143,739,1588
38099,93,154
37091,138,338
42105,89,175
28107,403,897
29149,72,141
37101,3191,6972
21051,64,155
34001,3079,5439
24027,7732,14889
31093,72,155
19037,95,184
19143,25,49
37151,1742,3598
09001,13358,23890
35001,9111,16796
51119,120,220
51137,703,1448
21007,74,169
38049,69,139
34033,808,1621
39173,2400,4371
16057,447,767
05007,4209,8855
26057,430,860
40047,538,999
21047,1331,3367
21037,1938,3431
48445,79,185
55141,754,1355
27117,49,87
54049,607,1170
55097,740,1219
18143,285,591
48113,58114,106738
37007,209,434
47055,352,755
19023,123,223
20011,65,132
17123,179,317
35015,566,1311
50003,198,369
22091,247,587
29063,124,260
19087,193,364
31139,63,114
34009,1546,2766
30027,43,68
25027,9733,16683
08075,104,199
30021,50,79
48347,640,1272
48287,197,437
27003,7743,14279
17003,47,88
26101,200,352
01009,808,1819
13105,123,316
26047,477,848
47119,1750,3667
29057,56,110
37069,1173,2614
53061,16489,30282
39035,14499,23354
53017,994,2147
28079,235,546
16079,86,175
48405,82,190
08007,31,64
21043,156,351
51029,105,203
49047,438,1185
19149,277,587
13003,71,190
31121,72,136
26147,1861,3518
06013,22569,43539
13157,1392,3219
17163,2971,6068
29123,73,144
40115,410,902
53021,1917,4530
48461,22,49
18135,275,584
51185,265,562
39115,130,283
46061,21,40
40089,100,211
42125,2308,4127
45069,158,364
12035,1949,3667
34017,17924,27767
08105,75,156
13163,100,227
42081,855,1498
18123,94,192
21099,191,396
31081,93,201
31099,83,148
18147,243,480
51580,107,238
51075,429,881
28015,122,286
26071,25,40
06079,4705,8408
29221,291,631
38055,154,270
48373,745,1493
51740,2712,5520
17181,90,163
13305,175,404
45081,302,699
19165,98,203
18159,206,455
27019,2107,4201
51043,330,694
40049,358,813
05061,110,268
06045,839,1477
21215,370,791
37123,279,622
31143,43,73
18033,655,1329
08059,18606,32181
53041,1110,2202
08043,496,944
13277,468,1007
22031,384,870
29049,515,1112
39123,633,1140
25017,34010,52751
42005,752,1410
13147,190,459
36051,863,1519
01119,32,75
54001,221,501
19065,149,295
48165,131,364
37039,94,197
29203,35,85
19045,408,756
55031,404,668
53031,542,947
20113,199,374
13057,5212,10596
42093,276,477
54033,707,1374
05073,42,92
21075,41,94
45091,4110,8448
13047,1304,2778
19055,191,366
28111,169,390
29095,12203,21448
28105,443,866
26053,37,54
01041,157,360
21145,689,1347
20139,211,396
53073,2533,4145
37003,421,842
51199,1644,3599
51063,96,204
34023,15747,29875
28139,228,574
46035,169,311
19027,145,248
17197,12548,25896
42091,15890,27368
04012,169,352
29053,190,363
36035,598,1132
54011,1168,2140
29017,92,219
27079,538,1022
40141,24,50
27059,909,1712
31087,24,56
40077,95,233
40145,1950,4321
45065,55,115
29186,258,536
19127,272,470
28141,198,478
55011,153,301
37017,324,761
05033,796,1751
13289,122,268
30009,106,192
31131,204,409
17113,1750,3030
31151,107,202
47093,6729,12515
29177,375,780
04017,1799,4179
21147,54,136
42129,3660,6300
30003,98,217
21235,444,1004
29157,132,254
22009,251,533
51001,219,422
01055,957,2098
39165,5215,10181
41009,741,1443
31109,3116,5385
29111,83,168
08039,708,1551
13005,61,141
13291,131,261
46079,94,182
48391,28,62
05149,192,433
36077,550,997
55021,1185,2073
21033,123,280
39053,120,286
39093,3840,7003
28091,154,347
51037,55,119
17079,39,74
18015,362,753
27153,262,542
01045,936,2244
01103,1351,3289
12115,10450,18330
21067,4668,8228
05117,80,170
18125,185,367
19095,218,428
41031,328,672
21183,224,522
05025,45,98
05143,3534,6834
42059,283,511
37155,883,2031
49005,1328,3026
50011,745,1277
27015,172,291
05037,161,354
25003,747,1177
01071,438,953
48303,4085,8103
42119,458,807
22063,2266,4647
51181,22,56
27007,294,552
17071,36,68
13231,287,688
06019,8881,19261
29145,1120,2366
31025,480,979
45083,3247,6684
48001,555,1132
50021,471,734
54029,336,615
08005,23669,44185
13275,449,970
05027,139,285
17149,33,72
19001,51,97
20121,534,1163
29081,28,58
13059,2039,3786
29087,28,50
53019,60,118
48485,1298,2491
