twitter15,IRS15
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,66
1,0
1,0
1,0
1,347
1,0
1,0
1,0
1,41
1,43
1,57
1,0
1,0
1,0
1,0
1,39
1,27
1,53
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,47
1,122
1,110
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,132
1,0
1,0
1,0
1,0
1,0
1,93
1,0
1,31
1,20
1,41
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,34
1,38
1,0
1,0
1,0
1,60
1,0
1,0
1,50
1,223
1,0
1,0
1,0
1,49
1,75
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,54
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,226
1,0
1,0
1,0
1,23
1,0
1,135
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,30
1,0
1,0
1,0
1,0
1,223
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,32
1,0
1,96
1,0
1,0
1,0
1,50
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,40
1,0
1,0
1,0
1,0
1,0
1,53
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,83
1,34
1,0
1,0
1,0
1,0
1,0
1,36
1,54
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,162
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,104
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,103
1,0
1,0
1,0
1,30
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,46
1,23
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,79
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,95
1,0
1,0
1,58
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,62
1,0
1,42
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,71
1,26
1,0
1,37
1,0
1,0
1,0
1,49
1,0
1,0
1,0
1,62
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,72
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,28
1,0
1,0
1,0
1,32
1,0
1,52
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,68
1,0
1,0
1,0
1,0
1,229
1,0
1,66
1,23
1,0
1,0
1,0
1,58
1,0
1,44
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,73
1,65
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,69
1,0
1,0
1,34
1,55
1,21
1,0
1,0
1,62
1,0
1,0
1,30
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,61
1,0
1,0
1,44
1,44
1,0
1,22
1,0
1,27
1,0
1,0
1,46
1,30
1,74
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,0
1,90
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,132
1,0
1,82
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,78
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,0
1,73
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,35
1,0
1,0
1,0
1,28
1,122
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,55
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,51
1,0
1,0
1,38
1,0
1,21
1,0
1,0
1,39
1,0
1,21
1,33
1,0
1,0
1,26
1,33
1,0
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,58
1,0
1,0
1,0
1,0
1,0
1,0
1,58
1,37
1,0
1,0
1,0
1,21
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,63
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,136
1,0
1,0
1,0
1,24
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,175
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,128
1,0
1,0
1,21
1,34
1,0
1,90
1,90
1,0
1,24
1,28
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,21
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,55
1,25
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,35
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,49
1,0
1,0
1,89
1,37
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,27
1,20
1,0
1,0
1,0
1,0
1,49
1,0
1,0
1,71
1,54
1,0
1,0
1,0
1,0
1,131
1,0
1,47
1,0
1,0
1,0
1,21
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,22
1,26
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,32
1,39
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,44
1,0
1,0
1,71
1,0
1,0
1,0
1,94
1,0
1,0
1,0
1,0
1,0
1,80
1,63
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,55
1,0
1,0
1,0
1,0
1,0
1,0
1,59
1,20
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,182
1,0
1,0
1,26
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,143
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,24
1,36
1,0
1,20
1,0
1,0
1,68
1,68
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,141
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,135
1,0
1,71
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,22
1,0
1,44
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,23
1,33
1,74
1,0
1,0
1,34
1,22
1,0
1,0
1,0
1,0
1,70
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,86
1,0
1,56
1,0
1,0
1,38
1,54
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,25
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,88
1,0
1,0
1,76
1,0
1,0
1,37
1,0
1,0
1,50
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,21
1,21
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,101
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,58
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,29
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,114
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,139
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,58
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,27
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,49
1,92
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,76
1,0
1,0
1,36
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,154
1,28
1,24
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,92
1,0
1,309
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,262
1,0
1,87
1,0
1,62
1,0
1,0
1,0
1,0
1,0
1,37
1,20
1,21
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,22
1,0
1,27
1,49
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,75
1,0
1,0
1,81
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,121
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,24
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,34
1,0
1,0
1,0
1,42
1,107
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,20
1,0
1,0
1,0
1,0
1,29
1,0
1,28
1,0
1,0
1,40
1,0
1,156
1,0
1,69
1,88
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,37
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,99
1,164
1,0
1,57
1,44
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,56
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,19
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,75
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,39
1,0
1,0
1,229
1,0
1,21
1,80
1,0
1,0
1,0
1,36
1,57
1,0
1,0
1,40
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,70
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,60
1,0
1,57
1,53
1,0
1,29
1,34
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,163
1,0
1,0
1,0
1,0
1,74
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,119
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,47
1,38
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,28
1,195
1,33
1,0
1,0
1,0
1,0
1,21
1,25
1,0
1,0
1,74
1,0
1,0
1,0
1,0
1,0
1,27
1,56
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,20
1,0
1,0
1,72
1,0
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,114
1,0
1,32
1,0
1,24
1,0
1,0
1,0
1,34
1,21
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,23
1,0
1,0
1,76
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,69
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,90
1,72
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,35
1,22
1,35
1,0
1,37
1,0
1,22
1,21
1,152
1,0
1,0
1,0
1,287
1,40
1,0
1,148
1,86
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,49
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,64
1,63
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,53
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,111
1,62
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,23
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,98
1,0
1,0
1,0
1,0
1,0
1,100
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,55
1,0
1,0
1,28
1,0
1,0
1,48
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,52
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,0
1,77
1,0
1,0
1,0
1,104
1,45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,70
1,0
1,0
1,0
1,23
1,0
1,39
1,0
1,50
1,0
1,25
1,0
1,0
1,0
1,0
1,135
1,23
1,0
1,0
1,0
1,21
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,34
1,40
1,0
1,0
1,130
1,0
1,78
1,21
1,0
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,24
1,0
1,22
1,0
1,0
1,0
1,0
1,49
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,59
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,80
1,0
1,20
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,65
1,0
1,0
1,0
1,29
1,39
1,0
1,0
1,33
1,0
1,0
1,28
1,31
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,42
1,0
1,22
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,69
1,0
1,38
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,46
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,22
1,66
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,46
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,91
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,57
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,0
1,54
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,22
1,0
1,0
1,203
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,53
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,30
1,0
1,0
1,0
1,0
1,0
1,48
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,55
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,46
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,20
1,23
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,26
1,27
1,0
1,74
1,33
1,0
1,0
1,67
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,41
1,43
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,49
1,62
1,0
1,232
1,0
1,0
1,0
1,0
1,85
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,73
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,79
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,21
1,33
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,115
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,79
1,0
1,27
1,0
1,0
1,23
1,0
1,29
1,43
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,37
1,40
1,85
1,0
1,82
1,0
1,93
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,33
1,110
1,0
1,35
1,0
1,0
1,52
1,29
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,20
1,0
1,0
1,77
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,71
1,44
1,0
1,0
1,23
1,31
1,81
1,105
1,0
1,0
1,0
1,0
1,258
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,96
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,31
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,68
1,42
1,0
1,0
1,0
1,53
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,141
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,71
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,29
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,63
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,44
1,0
1,0
1,62
1,0
1,0
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,31
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,76
1,0
1,78
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,93
1,35
1,0
1,0
1,0
1,0
1,0
1,29
1,56
1,0
1,56
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,53
1,20
1,0
1,24
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,76
1,0
1,0
1,0
1,74
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,79
1,0
1,37
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,195
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,54
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,71
1,0
1,0
1,0
1,192
1,22
1,0
1,0
1,0
1,36
1,23
1,35
1,46
1,49
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,32
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,76
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,39
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,30
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,76
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,21
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,31
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,20
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,52
1,0
1,28
1,0
1,0
1,32
1,0
1,56
1,0
1,0
1,0
1,27
1,0
1,0
1,64
1,0
1,23
1,0
1,0
1,48
1,0
1,0
1,0
1,0
1,0
1,0
1,102
1,0
1,65
1,0
1,0
1,0
1,28
1,20
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
